Path,RGB_4,Percent-4,RGB_3,Percent-3,RGB_2,Percent-2,RGB_1,Percent-1
E:/Organized Photos/2021/2021-12-25 08-23-52.jpg,"[203.2305377933843, 179.20837687538972, 162.5446091295516]",0.181534414,"[112.67792623671708, 75.3912298847555, 66.21268033475835]",0.245294096,"[153.50676741604897, 127.41432168270966, 122.01173472352693]",0.255523274,"[41.97055005457504, 26.285703953694785, 25.97417364139456]",0.317648216
E:/Organized Photos/2021/2021-12-25 08-23-54.jpg,"[194.09717325504397, 169.54620351004755, 156.47279517790616]",0.203143125,"[108.63773834975724, 62.97485826175736, 57.5179865932783]",0.253878283,"[155.7738702342994, 120.85092289425008, 110.4102083467329]",0.257910427,"[39.73443414691998, 25.444251136735584, 28.335981480507265]",0.285068165
E:/Organized Photos/2021/2021-12-25 08-24-02.jpg,"[98.31510492716734, 57.695166937695674, 52.01135096333983]",0.245298442,"[117.4874333748731, 102.79400991010314, 104.57589177780415]",0.245583612,"[26.337581642233605, 20.215633515369827, 20.247505008335633]",0.248820448,"[185.66501595772814, 158.6744187052724, 142.02186841896233]",0.260297498
E:/Organized Photos/2021/2021-12-25 08-24-03 (1).jpg,"[191.9768033946252, 170.60876944837344, 155.69929278642152]",0.232661771,"[132.1784741144414, 117.62752043596731, 118.77247956403271]",0.24260332,"[30.55600100225507, 21.744424956151345, 20.755199198195943]",0.250057575,"[99.70989433237271, 69.75072046109507, 65.66930835734867]",0.274677333
E:/Organized Photos/2021/2021-12-25 08-24-03.jpg,"[197.5826235093697, 170.71294718909712, 154.66013628620104]",0.189007123,"[133.84486127393515, 84.06096131301291, 71.62876123485736]",0.209124786,"[149.48519855595666, 131.51227436823103, 129.01227436823106]",0.241729196,"[48.967035350249404, 30.863370201691605, 33.103882021253526]",0.360138895
E:/Organized Photos/2021/2021-12-25 08-25-42.jpg,"[87.39878935730663, 156.89966388947954, 223.32405782928046]",0.108010667,"[182.901760031231, 156.37223704780013, 114.97312916193387]",0.252760981,"[103.14028381161981, 79.57954073842798, 59.163561961475786]",0.307561909,"[43.648644531848646, 31.68063724802757, 23.460942020699516]",0.331666444
E:/Organized Photos/2021/2021-12-25 08-25-45.jpg,"[87.65230312035659, 156.71471025260024, 223.03120356612183]",0.110342623,"[179.77791798107256, 153.0725552050473, 112.7223974763407]",0.252239442,"[97.85872297637003, 76.94570135746605, 59.05103066867772]",0.317251259,"[42.20426989984186, 30.950184501845023, 23.04059040590406]",0.320166676
E:/Organized Photos/2021/2021-12-25 08-25-47.jpg,"[132.16330178203162, 104.62642271693721, 110.6110559991538]",0.211116295,"[103.24647697777702, 59.977682663549935, 61.21638235919673]",0.235665683,"[31.063366353856, 14.703095347846116, 23.69752389566793]",0.255967636,"[190.58066813190808, 159.59330095380875, 145.86905221536352]",0.297250386
E:/Organized Photos/2021/2021-12-25 08-25-49.jpg,"[95.19279607485238, 65.3273105105472, 68.51082612708781]",0.173988056,"[215.85560580861184, 179.95005685113966, 181.82895676781723]",0.204900643,"[26.49005526710862, 18.764959516706597, 22.264239199720404]",0.288781924,"[168.71831869003208, 118.48415934501585, 125.75582563413899]",0.332329378
E:/Organized Photos/2021/2021-12-25 08-27-27.jpg,"[212.71438450899032, 204.17081604426005, 209.9315352697096]",0.124228559,"[44.08256555634303, 25.21793054571226, 31.0198440822112]",0.235777881,"[116.93417791242082, 70.72266593225007, 73.46929220600383]",0.285408613,"[167.52677147413982, 149.53429027113236, 144.5611756664388]",0.354584947
E:/Organized Photos/2021/2021-12-25 08-27-36.jpg,"[214.27876397107167, 200.39250493096648, 202.94214332675872]",0.13093729,"[33.461077844311376, 24.494011976047904, 27.140290846877665]",0.190594785,"[104.33793484262839, 60.793208172280515, 65.6214798453893]",0.293165096,"[164.24297898897441, 146.26607031412522, 146.56355315165382]",0.385302829
E:/Organized Photos/2021/2021-12-25 08-27-38 (1).jpg,"[197.41612101264087, 183.78527346895987, 181.84180993732343]",0.19569658,"[27.628055796125903, 18.810560840515453, 22.60673450180319]",0.197429247,"[150.23793413142647, 132.54138840916073, 133.03834206123835]",0.286802144,"[99.05576312844141, 56.68966464015301, 62.67692079829101]",0.32007203
E:/Organized Photos/2021/2021-12-25 08-27-38.jpg,"[201.67262383034407, 189.11908240250355, 187.95742281427013]",0.20094789,"[34.365730698853596, 21.812541748537534, 26.682856718268468]",0.203316753,"[105.92269900033956, 61.10078984492996, 64.41503107201869]",0.275833182,"[161.0451797299476, 134.27422419645472, 131.74650317706553]",0.319902175
E:/Organized Photos/2021/2021-12-25 08-27-39.jpg,"[148.55733384775203, 26.397361830354956, 41.43084339165992]",0.16074783,"[54.12631232723521, 35.23256097933265, 34.03694704013062]",0.182162328,"[134.68747751142058, 104.57270743778332, 89.85908236860814]",0.284331171,"[194.47628010996897, 162.33548775985867, 143.22874163275478]",0.372758671
E:/Organized Photos/2021/2021-12-25 08-27-44.jpg,"[35.15573440643863, 28.30543259557344, 25.578269617706237]",0.195822064,"[182.33845639826254, 162.27697961911122, 141.1807550952222]",0.244555297,"[99.21685904162293, 32.82651276670165, 32.85064707939839]",0.252520182,"[124.26828650974437, 101.17261452796761, 85.13895216400911]",0.307102456
E:/Organized Photos/2021/2021-12-25 08-27-49.jpg,"[31.44652031760859, 23.32414759458197, 23.275105091078935]",0.179322284,"[99.04324707550512, 37.07479617157036, 40.27188940092165]",0.235123969,"[128.17258723671802, 101.46494812951902, 91.03552342030807]",0.254139749,"[185.31893848009648, 164.20796139927623, 151.0]",0.331413999
E:/Organized Photos/2021/2021-12-25 08-27-52.jpg,"[30.251390746907663, 20.875430506930858, 22.185942624376537]",0.196360088,"[132.82599494718775, 107.7664106521905, 99.7322395784081]",0.233615451,"[97.43620278307033, 45.19893004294974, 47.08252596200416]",0.247733328,"[185.18610467313877, 166.60829187364635, 153.97914383679287]",0.322291132
E:/Organized Photos/2021/2021-12-25 08-27-56.jpg,"[33.52074241952199, 23.005868903205048, 23.85289500396992]",0.213127405,"[137.68058029410736, 118.11797472408611, 111.32837113277543]",0.226626308,"[102.223360227863, 51.75807683590392, 51.58379287821463]",0.244866793,"[190.07230608040018, 172.55832167785425, 159.35936407037678]",0.315379494
E:/Organized Photos/2021/2021-12-25 08-28-07.jpg,"[92.65502340655384, 67.61757292041771, 65.09290601368382]",0.227305399,"[28.56458539808391, 21.88503468780971, 21.63330029732408]",0.243185633,"[155.5624388653407, 135.8288229540267, 126.18487120965112]",0.250131881,"[200.9110330699444, 184.35791630084864, 174.736025753585]",0.279377086
E:/Organized Photos/2021/2021-12-25 08-28-11.jpg,"[33.841400806747345, 33.795562889622296, 31.82936071384917]",0.198595102,"[197.5872476308199, 185.46013597033362, 179.64096621343214]",0.244235025,"[101.58090382387017, 84.74271147161072, 78.50516801853999]",0.261996948,"[157.18166646314154, 142.59404892742288, 138.18793503480282]",0.295172925
E:/Organized Photos/2021/2021-12-25 08-28-18.jpg,"[23.620537357379458, 16.65034965034965, 17.020979020979016]",0.235827254,"[149.51275256707518, 126.47631666114606, 116.63398476316664]",0.238417806,"[85.02403542061987, 56.34882985452246, 54.592662871600254]",0.250168214,"[198.10353982300884, 179.77463126843662, 167.99528023598822]",0.275586725
E:/Organized Photos/2021/2021-12-25 08-28-42.jpg,"[190.1029287877979, 171.20017647030096, 153.02441498384374]",0.145017194,"[142.64725096188195, 117.44084868557955, 103.1009173473203]",0.274334835,"[48.53499357539439, 20.46081323881426, 22.714374070849424]",0.286734153,"[101.14412118146348, 66.9932163942451, 57.765472419179694]",0.293913818
E:/Organized Photos/2021/2021-12-25 08-34-28 (1).jpg,"[24.283318353046003, 18.1801714465551, 21.424639274390234]",0.158929293,"[95.083750599913, 50.61892650431597, 56.72786128024146]",0.25116848,"[191.01466738494995, 173.96011582803337, 165.67458562175923]",0.289151979,"[142.2546562404228, 120.36219871895301, 120.19508483687878]",0.300750248
E:/Organized Photos/2021/2021-12-25 08-34-28.jpg,"[36.24099335431969, 19.742917103882473, 23.717033927946837]",0.205688651,"[102.81358660656792, 58.75788795878944, 60.58886027044429]",0.240102412,"[189.48156862745103, 172.26901960784315, 164.3545098039216]",0.27428948,"[138.84781374219193, 121.91964792731403, 120.87279954571267]",0.279919457
E:/Organized Photos/2021/2021-12-25 08-34-34.jpg,"[26.376022640505916, 20.324120952740373, 23.963677445721316]",0.154539232,"[96.69915169066006, 46.38253545424097, 54.77834047002714]",0.240532585,"[134.4194215791257, 116.07141555914583, 112.92094069389195]",0.258558926,"[186.4829093600095, 169.01052838245818, 162.13461283605594]",0.346369258
E:/Organized Photos/2021/2021-12-25 08-34-37.jpg,"[24.14245893150299, 16.446475986911068, 21.235332679616146]",0.173019531,"[198.5651315839412, 189.34546066397928, 192.0556053164917]",0.184968007,"[88.75691376385285, 54.81916620509488, 62.24933511856236]",0.270966527,"[152.40763071620404, 135.04426294262132, 129.06167811225063]",0.371045935
E:/Organized Photos/2021/2021-12-25 08-34-54 (1).jpg,"[197.51038145823273, 188.27088363109604, 192.09464027040073]",0.168115722,"[24.668161434977577, 17.876233183856503, 22.115695067264575]",0.169624814,"[90.27900185824262, 58.227236527740914, 63.849747809928324]",0.282797229,"[156.61975591151793, 138.7929061784897, 131.2400839054157]",0.379462235
E:/Organized Photos/2021/2021-12-25 08-34-54.jpg,"[202.65063262563532, 189.25298958381154, 189.61637031262651]",0.150131045,"[37.26108560049742, 20.59247145095776, 24.820314383750045]",0.209930756,"[99.50217200641556, 66.30876808537887, 68.41191970663098]",0.250676959,"[161.7196478628874, 140.1108828881931, 129.29174639209603]",0.389261241
E:/Organized Photos/2021/2021-12-25 08-34-55.jpg,"[24.68732022512993, 17.925984153123373, 21.264694340711767]",0.162552178,"[194.3571172856399, 183.49335406875184, 185.5892242915364]",0.202203388,"[92.58547475643586, 56.629167660690975, 60.372761959709905]",0.270749431,"[153.88934332768014, 134.5185345516226, 126.56124812605908]",0.364495002
E:/Organized Photos/2021/2021-12-25 08-34-58.jpg,"[33.23804519180243, 21.4445612191277, 25.895953757225442]",0.144521654,"[209.9240793201133, 189.0084985835694, 183.78526912181303]",0.152183901,"[108.40080222153657, 53.89355137303301, 61.66306695464364]",0.270095191,"[154.32273656813533, 133.8774865216583, 131.81390593047036]",0.433199254
E:/Organized Photos/2021/2021-12-25 08-35-00.jpg,"[27.15429979042663, 19.252596401889466, 23.845165108825448]",0.142453461,"[205.0451337439911, 187.41669066121386, 181.38434169745494]",0.172208476,"[102.09334691783467, 54.002166549544874, 63.27883614222879]",0.282691428,"[151.43020421421718, 133.40558903843137, 132.18688982481032]",0.402646634
E:/Organized Photos/2021/2021-12-25 08-35-02.jpg,"[23.90288508933082, 19.342381796749763, 24.174670947647066]",0.138280659,"[201.24469054783629, 185.24654356245225, 178.06501392156335]",0.19580156,"[100.70008853833917, 50.782355990839456, 61.3947864771236]",0.272624231,"[146.3990059508467, 131.63549750876476, 130.87257588319198]",0.393293549
E:/Organized Photos/2021/2021-12-25 08-39-40.jpg,"[20.697329130935938, 15.784361135057416, 19.81998269031492]",0.151339384,"[86.57231373564944, 67.57663270586865, 62.93296204655176]",0.231657816,"[129.5797905946192, 120.8532188689775, 114.70820961266797]",0.234533537,"[182.70596236801677, 172.21056887195743, 159.56462515089873]",0.382469264
E:/Organized Photos/2021/2021-12-25 08-39-54.jpg,"[22.135801588009627, 16.77039878668927, 16.981033098403074]",0.151612087,"[90.28972923842332, 65.14149205893601, 59.25741484883268]",0.224319121,"[139.28944266902363, 126.79532422202588, 121.02983839894834]",0.235798057,"[185.9043456945756, 170.17483629232757, 154.32588157019282]",0.388270736
E:/Organized Photos/2021/2021-12-25 08-42-10.jpg,"[72.01263049132449, 109.35025118466527, 116.0378469376848]",0.147466433,"[28.31678333157449, 22.800309543072178, 20.89721176732671]",0.223828256,"[106.57519582395693, 71.64627373340313, 55.26014514857293]",0.225012729,"[178.06883483927538, 157.98934157840665, 138.92557349029698]",0.403692582
E:/Organized Photos/2021/2021-12-25 08-42-17.jpg,"[125.43985849056604, 121.12883254716978, 123.7797759433962]",0.217141506,"[194.32897435897436, 176.40410256410257, 164.86179487179487]",0.255016088,"[24.216873574867, 17.75323030149481, 17.09754243729415]",0.256524769,"[89.72725066731377, 69.07401116233922, 63.424654210143174]",0.271317637
E:/Organized Photos/2021/2021-12-25 08-42-19.jpg,"[133.24496765147924, 122.9446589226392, 122.49386177947243]",0.200927058,"[191.22180116529162, 172.05785948219835, 161.7138690116481]",0.257093467,"[27.327718588862584, 19.742892493725915, 17.774524779091358]",0.266252011,"[90.16865772907758, 72.47172505150681, 68.02458302528511]",0.275727464
E:/Organized Photos/2021/2021-12-25 08-42-25.jpg,"[16.94843373493976, 12.320963855421686, 11.468433734939756]",0.178426835,"[69.76605683145192, 50.63020630595562, 44.99883223043986]",0.217156678,"[112.4034151547492, 98.67689434364995, 94.99332977588044]",0.295324573,"[183.97407597535934, 166.23639630390144, 153.0446611909651]",0.309091914
E:/Organized Photos/2021/2021-12-25 08-54-22 (1).jpg,"[195.43332844359685, 173.71395041807247, 156.03344579727155]",0.216785885,"[127.32361204013378, 132.6141806020067, 144.3863545150501]",0.226878507,"[132.09135559921415, 89.66545046309292, 69.18229020488351]",0.231493292,"[48.46000387371685, 35.34514816966881, 33.286558202595394]",0.324842316
E:/Organized Photos/2021/2021-12-25 08-54-22.jpg,"[214.65695792880254, 190.67583603020495, 167.45900755124052]",0.165658692,"[149.82480775660312, 148.52056168505516, 155.52691407556]",0.240584829,"[124.84788478847885, 95.52745274527456, 82.43384338433845]",0.26306422,"[43.922141119221415, 33.21800486618006, 32.902189781021896]",0.33069226
E:/Organized Photos/2021/2021-12-25 08-54-38.jpg,"[162.6871523312644, 105.6128895560429, 69.55929824904553]",0.18419222,"[87.7558855893826, 80.47393248446122, 73.55164472124724]",0.245944645,"[39.06635231548913, 27.28010171153287, 25.482915824654587]",0.264126079,"[169.64009777807814, 164.2869830442293, 156.03620259267268]",0.305737057
E:/Organized Photos/2021/2021-12-25 11-26-54.jpg,"[72.53201506591337, 51.80178907721282, 44.489171374764595]",0.176421384,"[114.51170298627925, 97.409200968523, 82.94995964487492]",0.202676209,"[184.47779605263153, 192.54742324561403, 199.59347587719296]",0.292156957,"[146.91703813769195, 135.15651312530954, 121.42199108469542]",0.32874545
E:/Organized Photos/2021/2021-12-25 11-27-03.jpg,"[50.4741697416974, 43.599630996309955, 45.284132841328415]",0.045143482,"[130.08246178600157, 107.70233306516492, 94.44690265486724]",0.206086428,"[151.28490519576462, 142.35508495444478, 135.0728884511204]",0.348468289,"[178.63800730909784, 175.05231775341406, 170.36737834198883]",0.400301802
E:/Organized Photos/2021/2021-12-25 11-31-19.jpg,"[108.98167115902964, 123.69380053908355, 129.31266846361183]",0.123390603,"[91.66922290388547, 51.37218813905931, 37.91002044989774]",0.163626586,"[141.55705275229354, 117.56106651376147, 100.99741972477065]",0.314341665,"[174.75947083583884, 165.10062136700745, 155.68731208659048]",0.398641145
E:/Organized Photos/2021/2021-12-25 11-31-46.jpg,"[100.38135955536555, 61.525865754595976, 51.4018811457888]",0.184429163,"[197.85900140646976, 204.98628691983123, 206.22292545710263]",0.228304598,"[140.44829545454542, 121.48636363636359, 108.06931818181816]",0.282963557,"[173.186889818689, 161.79386331938633, 150.1623430962343]",0.304302682
E:/Organized Photos/2021/2021-12-25 17-29-15.jpg,"[65.55833985904462, 47.88175411119813, 42.48512137823022]",0.207587481,"[165.71103789126852, 145.19505766062602, 135.54135090609554]",0.249027292,"[131.17204619484755, 97.23689665383476, 88.70210245780281]",0.267118016,"[193.16465984346783, 184.01836243226973, 179.77062010836846]",0.27626721
E:/Organized Photos/2021/2021-12-26 13-12-18.jpg,"[72.0883611893121, 50.131223116450755, 42.29995848639304]",0.108439938,"[173.37684716566, 156.91761166472472, 149.87108469626872]",0.230304062,"[139.3935057976696, 122.78695770348885, 110.92926186909412]",0.244237568,"[211.52789572873385, 195.81538493629702, 188.23742545056123]",0.417018433
E:/Organized Photos/2021/2021-12-26 13-31-19.jpg,"[79.99312306486456, 55.958045021049266, 46.327193508229875]",0.1046896,"[136.4395815006495, 119.44600634982987, 109.5119847461185]",0.203678771,"[166.66373936858196, 152.5203852003648, 144.60418436135132]",0.309984574,"[208.88569878614646, 191.66696401401015, 178.43936600375213]",0.381647055
E:/Organized Photos/2021/2021-12-27 12-28-13.jpg,"[27.48116883116883, 26.042857142857144, 27.42142857142857]",0.136607455,"[87.62112139357649, 69.61077844311377, 59.84267827980403]",0.146284666,"[177.39361997226075, 176.56033287101255, 172.04576976421637]",0.280870267,"[141.2144741801734, 132.2634753109687, 124.23294383716545]",0.436237612
